Barcode,Lon,Lat,Lon_Park,Lat_Park
1459801,-95.23614,29.60515,-95.23676687,29.61497921
1815502,-95.22481,29.61431,-95.23676687,29.61497921
1572302,-95.24244,29.61901,-95.23676687,29.61497921
1907102,-95.24383,29.6319,-95.23676687,29.61497921
1378601,-95.24523,29.63246,-95.23676687,29.61497921
1494301,-95.23594,29.61074,-95.23676687,29.61497921
1432301,-95.23112,29.61287,-95.23676687,29.61497921
1544301,-95.22569,29.61149,-95.23676687,29.61497921
1305502,-95.24352,29.61828,-95.23676687,29.61497921
1572301,-95.24244,29.61901,-95.23676687,29.61497921
1506601,-95.22591,29.61524,-95.23676687,29.61497921
1866101,-95.24301,29.63201,-95.23676687,29.61497921
1964302,-95.23024,29.6082,-95.23676687,29.61497921
1907101,-95.24383,29.6319,-95.23676687,29.61497921
1506602,-95.22591,29.61524,-95.23676687,29.61497921
1550201,-95.01222,29.62693,-95.01228779,29.61898829
1709701,-95.00322,29.61597,-95.01228779,29.61898829
2001901,-95.21447,29.62454,-95.21271788,29.62424338
1885101,-95.2131,29.63059,-95.21271788,29.62424338
1491101,-95.21814,29.62313,-95.21271788,29.62424338
1459902,-95.20116,29.61776,-95.21271788,29.62424338
2002801,-95.21485,29.6313,-95.21271788,29.62424338
1921301,-95.21434,29.6294,-95.21271788,29.62424338
1821101,-95.21358,29.62562,-95.21271788,29.62424338
1653701,-95.19624,29.6105,-95.21271788,29.62424338
1744901,-95.20862,29.6235,-95.21271788,29.62424338
1388001,-95.21981,29.62003,-95.21271788,29.62424338
1908901,-95.2141,29.63057,-95.21271788,29.62424338
1802701,-95.21309,29.63136,-95.21271788,29.62424338
1816301,-95.21122,29.63067,-95.21271788,29.62424338
1279302,-95.20839,29.61929,-95.21271788,29.62424338
1819201,-95.21466,29.62234,-95.21271788,29.62424338
1921302,-95.21434,29.6294,-95.21271788,29.62424338
1821102,-95.21358,29.62562,-95.21271788,29.62424338
1413101,-95.21577,29.63168,-95.21271788,29.62424338
1903702,-95.21007,29.628,-95.21271788,29.62424338
1492301,-95.19831,29.61973,-95.21271788,29.62424338
1904101,-95.2059,29.62634,-95.21271788,29.62424338
2002002,-95.20306,29.62372,-95.21271788,29.62424338
1318701,-95.19732,29.60935,-95.21271788,29.62424338
1731201,-95.21116,29.61979,-95.21271788,29.62424338
1811901,-95.21021,29.62799,-95.21271788,29.62424338
1903001,-95.21124,29.62703,-95.21271788,29.62424338
1747201,-95.2137,29.63196,-95.21271788,29.62424338
1865301,-95.21585,29.62553,-95.21271788,29.62424338
1535703,-95.19673,29.60987,-95.21271788,29.62424338
1535701,-95.19673,29.60987,-95.21271788,29.62424338
1388002,-95.21981,29.62003,-95.21271788,29.62424338
1671501,-95.21708,29.62316,-95.21271788,29.62424338
1884901,-95.21626,29.62457,-95.21271788,29.62424338
1865101,-95.21952,29.6231,-95.21271788,29.62424338
1459901,-95.20116,29.61776,-95.21271788,29.62424338
1903701,-95.21007,29.628,-95.21271788,29.62424338
1903002,-95.21124,29.62703,-95.21271788,29.62424338
1401401,-95.19717,29.60981,-95.21271788,29.62424338
1537902,-95.19672,29.60867,-95.21271788,29.62424338
1885601,-95.20609,29.62723,-95.21271788,29.62424338
2000301,-95.20301,29.61526,-95.21271788,29.62424338
1922401,-95.21256,29.62947,-95.21271788,29.62424338
1235801,-95.21191,29.62338,-95.21271788,29.62424338
1910501,-95.20667,29.62721,-95.21271788,29.62424338
1910502,-95.20667,29.62721,-95.21271788,29.62424338
1479302,-95.20236,29.63243,-95.21271788,29.62424338
1866002,-95.20383,29.62369,-95.21271788,29.62424338
1883901,-95.20441,29.6264,-95.21271788,29.62424338
2017701,-95.19679,29.61147,-95.21271788,29.62424338
1864601,-95.21108,29.62432,-95.21271788,29.62424338
1971202,-95.21922,29.62216,-95.21271788,29.62424338
1867101,-95.20877,29.62804,-95.21271788,29.62424338
1960201,-95.20836,29.62533,-95.21271788,29.62424338
2030201,-95.20078,29.61696,-95.21271788,29.62424338
1866801,-95.20612,29.62724,-95.21271788,29.62424338
1866001,-95.20383,29.62369,-95.21271788,29.62424338
1746202,-95.21116,29.61979,-95.21271788,29.62424338
2017702,-95.19679,29.61147,-95.21271788,29.62424338
1746201,-95.21116,29.61979,-95.21271788,29.62424338
1279301,-95.20839,29.61929,-95.21271788,29.62424338
